age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,Self-emp-not-inc,1467348,Assoc-acdm,12,Divorced,Prof-specialty,Husband,White,Male,42189,0,40,United-States,<=50K
65,Private,577841,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,38,United-States,<=50K
45,Private,1334405,HS-grad,9,Divorced,Farming-fishing,Own-child,White,Male,0,0,52,United-States,<=50K
65,State-gov,776252,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K
71,State-gov,370411,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,98574,0,46,United-States,>50K
45,Private,568880,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
21,Private,1357802,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,56,South,<=50K
37,Private,1408633,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,36,United-States,<=50K
30,Private,216215,Some-college,10,Divorced,Priv-house-serv,Husband,White,Male,0,0,36,United-States,<=50K
45,Private,1471357,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,<=50K
51,Private,1273695,11th,7,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,36,United-States,<=50K
44,Private,969678,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,45,United-States,<=50K
29,Private,283258,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,68,United-States,<=50K
35,Private,879275,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,0,0,28,United-States,<=50K
56,Private,641375,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,58,United-States,<=50K
19,Private,196294,Prof-school,15,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,<=50K
30,Private,1466634,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,56,United-States,<=50K
68,State-gov,904192,12th,8,Never-married,Priv-house-serv,Husband,White,Female,0,0,48,United-States,<=50K
23,Private,155734,Some-college,10,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,0,47,United-States,<=50K
41,Private,517384,Some-college,10,Married-spouse-absent,Tech-support,Own-child,White,Male,0,0,38,United-States,<=50K
29,Private,1253587,Doctorate,16,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,36,United-States,<=50K
23,Private,665926,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,31,England,<=50K
42,Private,743558,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,222876,Masters,14,Never-married,Priv-house-serv,Husband,White,Male,0,0,37,United-States,<=50K
28,Private,176343,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,<=50K
22,Private,1457770,Masters,14,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,0,0,23,United-States,<=50K
25,Private,1420176,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,153166,Doctorate,16,Married-civ-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,55,United-States,<=50K
67,Private,824112,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,51,United-States,<=50K
28,Private,1018940,Some-college,10,Married-spouse-absent,Exec-managerial,Other-relative,White,Male,62138,0,40,China,<=50K
36,Private,1313973,12th,8,Never-married,Prof-specialty,Own-child,White,Male,99024,0,70,United-States,>50K
37,Private,839532,Some-college,10,Never-married,Transport-moving,Husband,White,Female,0,0,33,United-States,<=50K
38,Private,1296925,Assoc-acdm,12,Widowed,Protective-serv,Not-in-family,White,Male,0,0,38,United-States,<=50K
31,Private,190984,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,97815,0,22,United-States,>50K
21,Private,33916,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
47,State-gov,699454,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,61,United-States,<=50K
38,State-gov,403750,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,35,United-States,>50K
37,State-gov,1128484,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,21,United-States,<=50K
33,Private,510293,Some-college,10,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K
70,Private,613906,10th,6,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,44,United-States,<=50K
52,Private,802875,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,49,India,<=50K
41,Private,1433427,Masters,14,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,36,United-States,>50K
29,Private,118511,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,27,United-States,<=50K
63,Private,829055,9th,5,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,37,United-States,<=50K
68,Private,587222,11th,7,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,46,United-States,<=50K
19,Private,65505,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,United-States,<=50K
70,Private,1216413,9th,5,Divorced,Farming-fishing,Unmarried,White,Female,0,0,44,United-States,<=50K
57,Self-emp-not-inc,1363260,9th,5,Never-married,Tech-support,Own-child,White,Female,96458,0,33,United-States,>50K
23,Private,268281,10th,6,Never-married,Priv-house-serv,Unmarried,White,Male,0,0,45,United-States,<=50K
60,Federal-gov,1135267,Prof-school,15,Married-civ-spouse,Tech-support,Husband,Black,Female,0,1866,39,United-States,<=50K
24,Private,1048852,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,31,United-States,<=50K
20,Private,1054853,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,41,United-States,<=50K
24,Private,692704,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
44,Private,485568,Masters,14,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,0,47,United-States,<=50K
53,Private,116795,Bachelors,13,Married-spouse-absent,Machine-op-inspct,Wife,White,Male,0,0,50,United-States,<=50K
41,Private,63898,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,85874,0,46,United-States,>50K
24,Private,274464,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
29,Private,792515,Bachelors,13,Never-married,Farming-fishing,Unmarried,Other,Male,0,0,28,United-States,<=50K
66,Private,220744,Doctorate,16,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K
72,Local-gov,1027157,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K
60,Private,928299,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,33,United-States,<=50K
23,Private,521611,Some-college,10,Widowed,Sales,Husband,Asian-Pac-Islander,Male,0,0,51,United-States,<=50K
64,Private,141360,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,374,48,United-States,<=50K
57,Private,777082,11th,7,Never-married,Sales,Husband,White,Male,0,0,34,Jamaica,<=50K
47,Private,1228842,Bachelors,13,Never-married,Sales,Wife,Black,Male,0,3074,47,United-States,>50K
26,Private,594300,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,43,United-States,<=50K
74,Self-emp-not-inc,1204619,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,0,0,39,Vietnam,<=50K
43,Private,435331,Doctorate,16,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,53,United-States,<=50K
20,Private,130625,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States,<=50K
29,Private,973035,Some-college,10,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,40,United-States,<=50K
40,Local-gov,1325142,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,27,United-States,<=50K
21,Self-emp-inc,1318393,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0,0,27,United-States,<=50K
36,State-gov,1430035,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,23,United-States,<=50K
44,Private,171574,Prof-school,15,Widowed,Priv-house-serv,Unmarried,White,Male,0,0,28,United-States,<=50K
72,Private,76535,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States,>50K
22,Private,854065,Assoc-acdm,12,Separated,Other-service,Own-child,White,Male,95601,0,36,United-States,>50K
50,Local-gov,1416981,10th,6,Never-married,Protective-serv,Own-child,White,Male,0,0,36,United-States,<=50K
70,Private,1487315,Bachelors,13,Divorced,Handlers-cleaners,Own-child,Black,Female,0,0,36,United-States,<=50K
63,Private,425362,Some-college,10,Never-married,Tech-support,Wife,Asian-Pac-Islander,Male,0,0,61,United-States,<=50K
70,Private,566861,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,0,0,26,United-States,<=50K
27,Private,994879,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,<=50K
63,Private,1362701,Some-college,10,Married-spouse-absent,Tech-support,Unmarried,White,Male,0,0,29,United-States,<=50K
73,Private,270682,Assoc-acdm,12,Widowed,Farming-fishing,Husband,White,Female,0,0,39,United-States,<=50K
36,Private,1454430,Bachelors,13,Separated,Adm-clerical,Husband,White,Female,0,4229,46,United-States,<=50K
46,Federal-gov,1220578,9th,5,Never-married,Tech-support,Unmarried,White,Male,0,3204,47,United-States,<=50K
48,Private,112943,10th,6,Divorced,Adm-clerical,Unmarried,White,Male,0,0,51,United-States,<=50K
46,Federal-gov,1256729,Doctorate,16,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
34,Private,960690,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,35,United-States,<=50K
73,Self-emp-not-inc,1458386,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,59,United-States,<=50K
72,Private,321772,Bachelors,13,Never-married,Other-service,Husband,White,Male,0,0,6,United-States,>50K
39,Local-gov,1479363,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
63,Private,82592,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,45,United-States,<=50K
40,Private,124411,Doctorate,16,Divorced,Exec-managerial,Husband,White,Male,0,0,62,United-States,<=50K
63,Private,674058,11th,7,Never-married,Priv-house-serv,Husband,White,Female,0,0,20,United-States,<=50K
51,Private,984830,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,34,United-States,<=50K
44,Private,259009,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Wife,White,Male,0,0,23,United-States,<=50K
25,Self-emp-not-inc,415878,Some-college,10,Never-married,Other-service,Wife,White,Male,0,0,18,Iran,<=50K
55,State-gov,588553,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37,United-States,<=50K
36,Private,197903,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,49,United-States,<=50K
30,Private,272392,Some-college,10,Never-married,Priv-house-serv,Husband,White,Male,0,0,54,United-States,<=50K
29,Private,232221,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,33,Vietnam,<=50K
73,Federal-gov,1422464,Bachelors,13,Never-married,Farming-fishing,Husband,White,Female,60319,0,47,United-States,>50K
23,Federal-gov,1396446,11th,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,<=50K
63,Private,941378,Masters,14,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,46,United-States,<=50K
67,State-gov,1022797,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,53,United-States,<=50K
19,Private,214921,Prof-school,15,Never-married,Tech-support,Own-child,White,Male,0,0,37,United-States,<=50K
51,Self-emp-inc,86872,11th,7,Married-spouse-absent,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,52,United-States,<=50K
50,State-gov,569523,Some-college,10,Separated,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K
38,Self-emp-not-inc,1467090,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,0,0,47,Jamaica,<=50K
56,Private,718664,Some-college,10,Never-married,Tech-support,Unmarried,White,Male,0,0,52,United-States,<=50K
41,Private,1206324,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,51,Cuba,<=50K
43,Private,558969,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,25,United-States,<=50K
42,Self-emp-inc,469287,Masters,14,Widowed,Machine-op-inspct,Husband,White,Male,0,1070,37,United-States,<=50K
63,Private,1212715,Assoc-voc,11,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,2566,43,United-States,<=50K
54,Private,708280,Doctorate,16,Married-spouse-absent,Farming-fishing,Own-child,White,Male,0,0,45,United-States,<=50K
39,Local-gov,1094188,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,41,United-States,<=50K
70,Private,1086247,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,57,United-States,<=50K
63,Private,1087003,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Male,0,0,24,Vietnam,>50K
71,Private,1011538,Some-college,10,Widowed,Tech-support,Husband,White,Male,0,0,37,United-States,<=50K
59,Private,1208712,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,19,United-States,<=50K
40,Private,696771,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,47,United-States,<=50K
62,Private,460419,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,439,46,United-States,<=50K
36,Private,769656,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,33705,0,80,United-States,<=50K
33,Private,492077,Some-college,10,Divorced,Craft-repair,Husband,Black,Male,0,0,52,Taiwan,<=50K
43,Private,76150,Doctorate,16,Married-civ-spouse,Transport-moving,Wife,Black,Male,0,0,43,United-States,>50K
73,Private,547091,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,59681,0,43,United-States,>50K
50,Private,752278,Doctorate,16,Never-married,Other-service,Own-child,White,Male,0,0,36,United-States,<=50K
39,Private,781481,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,3379,41,United-States,<=50K
44,Private,515209,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,43,United-States,<=50K
34,Self-emp-not-inc,1084623,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,16,United-States,<=50K
55,Private,433623,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
37,Private,969482,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,0,285,41,United-States,<=50K
49,Local-gov,410817,7th-8th,4,Never-married,Adm-clerical,Husband,White,Female,0,0,61,United-States,<=50K
39,Private,1470615,7th-8th,4,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,38,Mexico,<=50K
36,Private,971503,Some-college,10,Never-married,Other-service,Husband,White,Male,0,0,30,United-States,>50K
73,Private,835351,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,<=50K
37,Private,646777,Some-college,10,Divorced,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,1129696,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,38,United-States,<=50K
39,Self-emp-not-inc,641669,HS-grad,9,Married-civ-spouse,Farming-fishing,Unmarried,Black,Male,0,0,24,United-States,<=50K
48,Federal-gov,1199560,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,72703,3611,38,United-States,>50K
23,Private,247581,12th,8,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,33,United-States,<=50K
35,Private,1224633,Assoc-voc,11,Separated,Craft-repair,Own-child,White,Male,0,0,37,United-States,<=50K
27,Private,1434029,Some-college,10,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,48,United-States,<=50K
46,Private,370866,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,31,United-States,<=50K
59,Private,343273,Some-college,10,Married-spouse-absent,Other-service,Own-child,Black,Male,0,0,37,United-States,<=50K
73,Private,1423704,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,26099,0,46,United-States,<=50K
40,Local-gov,612561,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,36,United-States,>50K
67,Private,1040123,Some-college,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,24835,0,71,United-States,<=50K
30,Private,293429,Some-college,10,Never-married,Farming-fishing,Other-relative,Black,Female,0,0,42,United-States,<=50K
62,Private,644246,HS-grad,9,Widowed,Priv-house-serv,Husband,White,Male,0,0,25,United-States,<=50K
50,Private,1051610,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,29,United-States,<=50K
61,Local-gov,1334969,Some-college,10,Never-married,Transport-moving,Other-relative,White,Female,95239,0,28,United-States,>50K
61,Private,656933,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,30,United-States,<=50K
48,Self-emp-not-inc,123351,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,46,United-States,>50K
32,Self-emp-not-inc,623707,HS-grad,9,Widowed,Farming-fishing,Husband,White,Male,0,0,26,United-States,<=50K
47,Local-gov,962582,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,36,United-States,<=50K
65,Private,1305775,Bachelors,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,53,United-States,<=50K
73,Private,1244847,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,33,United-States,<=50K
70,Federal-gov,1134883,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,Taiwan,<=50K
28,Self-emp-inc,256620,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,19,United-States,<=50K
52,Private,780720,HS-grad,9,Separated,Machine-op-inspct,Husband,White,Female,0,0,35,United-States,<=50K
23,Self-emp-not-inc,863842,Masters,14,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,29,United-States,<=50K
56,Private,704915,10th,6,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,96640,0,43,United-States,>50K
74,Private,1376645,11th,7,Widowed,Farming-fishing,Husband,White,Male,0,0,27,United-States,<=50K
20,Local-gov,1431129,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0,0,64,United-States,<=50K
55,Private,323026,Some-college,10,Divorced,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
71,Private,1426046,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,53,United-States,<=50K
66,State-gov,1263514,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,50,United-States,<=50K
40,Self-emp-inc,1054017,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,43,United-States,<=50K
23,Local-gov,576099,Doctorate,16,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,0,0,40,United-States,<=50K
70,Private,1135871,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,90809,0,62,United-States,>50K
70,State-gov,878712,Some-college,10,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,0,0,69,United-States,<=50K
51,Private,1341247,Doctorate,16,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,37,United-States,<=50K
73,Private,1063618,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,3783,41,India,<=50K
18,Private,1437644,HS-grad,9,Widowed,Protective-serv,Husband,White,Female,0,0,33,Vietnam,<=50K
53,Self-emp-inc,631955,Masters,14,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,25,United-States,<=50K
20,Local-gov,133896,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
71,Self-emp-not-inc,739475,HS-grad,9,Separated,Protective-serv,Own-child,White,Male,0,0,42,United-States,<=50K
56,Private,1486466,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,20,United-States,<=50K
70,Private,980523,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,45,Jamaica,<=50K
50,Private,1051432,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,43,United-States,>50K
22,Private,936593,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,32,United-States,<=50K
19,Private,888430,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,<=50K
37,Private,102980,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,45,United-States,<=50K
60,Federal-gov,622993,Some-college,10,Never-married,Tech-support,Husband,White,Female,0,0,59,United-States,<=50K
26,Self-emp-not-inc,140064,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,96359,0,44,United-States,>50K
66,Self-emp-inc,509507,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,Black,Male,0,0,49,United-States,<=50K
31,Private,1076266,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,0,3578,30,United-States,<=50K
46,Private,1201000,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K
29,Private,342808,12th,8,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,47,China,<=50K
44,Private,979615,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,3948,23,United-States,>50K
43,Private,347042,Masters,14,Divorced,Sales,Own-child,White,Female,0,0,42,United-States,<=50K
18,Private,308950,Assoc-voc,11,Widowed,Transport-moving,Unmarried,White,Male,0,0,45,United-States,<=50K
50,Private,1431271,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
62,Private,913803,7th-8th,4,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,43,United-States,<=50K
71,Private,304217,9th,5,Married-civ-spouse,Tech-support,Other-relative,Black,Male,0,0,40,United-States,<=50K
36,Private,220944,Prof-school,15,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,32,United-States,<=50K
68,Private,85446,HS-grad,9,Divorced,Farming-fishing,Husband,White,Female,0,3088,25,United-States,<=50K
68,Private,746723,9th,5,Separated,Sales,Own-child,White,Male,0,0,38,Cuba,<=50K
74,Private,161910,Doctorate,16,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,55,United-States,<=50K
39,Private,874702,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,52,United-States,<=50K
66,Private,653446,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,35,United-States,<=50K
50,Private,951899,9th,5,Married-civ-spouse,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
21,Local-gov,318996,Masters,14,Divorced,Protective-serv,Unmarried,White,Male,0,0,34,United-States,<=50K
33,Private,226999,Doctorate,16,Never-married,Sales,Husband,White,Male,0,0,34,United-States,<=50K
56,Private,161246,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,43,United-States,<=50K
27,Private,153590,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,0,0,52,Japan,<=50K
42,Private,119155,Prof-school,15,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,67,United-States,<=50K
62,Private,394685,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
26,Local-gov,1195418,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,47,United-States,<=50K
46,Private,909544,Masters,14,Divorced,Other-service,Husband,White,Male,0,0,46,United-States,<=50K
30,Private,382353,Doctorate,16,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,456,36,United-States,<=50K
48,Private,1389419,11th,7,Widowed,Machine-op-inspct,Husband,White,Female,0,0,27,United-States,<=50K
31,Private,1137225,Assoc-voc,11,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Male,0,0,43,United-States,<=50K
73,Private,1163919,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,<=50K
22,Private,1340460,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,Male,0,0,43,Mexico,<=50K
72,Private,1114530,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
63,State-gov,1426535,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
66,Self-emp-not-inc,500406,HS-grad,9,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,26,United-States,<=50K
66,State-gov,1277784,9th,5,Separated,Priv-house-serv,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,177401,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,0,0,48,United-States,<=50K
71,Self-emp-inc,455933,Some-college,10,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,0,0,31,United-States,<=50K
51,Private,1330674,Bachelors,13,Never-married,Protective-serv,Wife,White,Female,0,0,1,United-States,<=50K
72,Private,209454,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
68,State-gov,752604,Doctorate,16,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,33,United-States,<=50K
51,Private,515654,Doctorate,16,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,30,United-States,<=50K
39,Local-gov,160851,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,30,United-States,<=50K
24,Self-emp-not-inc,361024,Some-college,10,Separated,Machine-op-inspct,Other-relative,White,Male,0,0,44,United-States,<=50K
23,Private,803030,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,3497,35,United-States,<=50K
40,Private,944531,Assoc-voc,11,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,51,Mexico,<=50K
64,Private,1010619,Some-college,10,Married-civ-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,51,United-States,<=50K
46,Local-gov,206620,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,36,United-States,<=50K
45,Self-emp-inc,485134,11th,7,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,33,United-States,<=50K
31,Private,166237,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,41,United-States,<=50K
50,Private,25955,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,United-States,<=50K
54,Private,589560,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,18,United-States,<=50K
73,Private,931091,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,62,Philippines,<=50K
59,Private,560375,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,48,United-States,<=50K
52,Self-emp-not-inc,71550,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,34,United-States,>50K
